炉号,钢种,钢号,转炉终点温度,转炉终点C,转炉终点Mn,转炉终点S,转炉终点P,转炉终点Si,钢水净重,连铸正样C, 连铸正样Mn ,连铸正样S,连铸正样P,连铸正样Si,连铸正样Ceq_val,连铸正样Cr,连铸正样Ni_val,连铸正样Cu_val,连铸正样Nb_val,连铸正样V_val,连铸正样Alt_val,连铸正样Als_val,连铸正样Mo_val,连铸正样Ti_val,连铸正样N_val,连铸正样O_val,连铸正样B_val,氮化钒铁FeV55N11-A,低铝硅铁,钒氮合金(进口),钒铁(FeV50-A),钒铁(FeV50-B),钒铁(FeV50-B),硅铝钙,硅铝合金FeAl30Si25,硅铝锰合金球,硅锰面（硅锰渣）,硅铁(合格块),硅铁FeSi75-B,石油焦增碳剂,锰硅合金FeMn64Si27(合格块),锰硅合金FeMn68Si18(合格块),碳化硅(55%),硅钙碳脱氧剂
7A05294             ,低合金    ,HRB500D    ,1683,0.00067,,0.00023,,0,69800,0.0024,0.0139,,,,0.469,,0.009,0.025,0,0.081,0.0059,0.0038,0.005,0.001,0,0,0.0003,0,163,78,0,0,0,0,50,0,0,0,0,108,0,1590,0,0
7A05293             ,低合金    ,HRB500D    ,1692,0.00062,,0.00036,,0.001,71800,0.0022,0.0133,,,,0.484,,0.01,0.026,0,0.081,0.0052,0.0031,0.005,0.001,0,0,0.0004,0,160,77,0,0,0,0,50,0,0,0,0,108,0,1600,0,0
7A05292             ,低合金    ,HRB500D    ,1672,0.00091,,0.00028,,0.001,70400,0.0024,0.0137,,,,0.489,,0.01,0.023,0,0.081,0.0052,0.0031,0.006,0.001,0,0,0.0003,0,0,74,0,0,0,0,50,0,0,180,0,85,0,1490,0,0
7A05291             ,低合金    ,HRB500D    ,1682,0.0007,,0.00024,,0.001,65850,0.0025,0.013,,,,0.467,,0.011,0.025,0,0.083,0.0052,0.0031,0.005,0.001,0,0,0.0003,0,0,77,0,0,0,0,50,0,0,165,0,102,0,1580,0,0
7A05290             ,低合金    ,HRB500D    ,0,0.00166,,0.00023,,0.001,70000,0.0022,0.0145,,,,0.471,,0.009,0.027,0,0.083,0.0044,0.0023,0.007,0.001,0,0,0.0002,0,0,78,0,0,0,0,50,0,0,0,0,119,0,1600,0,0
7A05289             ,低合金    ,HRB500D    ,1704,0.00073,,0.00018,,0.002,70950,0.0022,0.0128,,,,0.493,,0.008,0.019,0,0.084,0.0063,0.0042,0.006,0.001,0,0,0.0002,0,0,75,0,0,0,0,75,0,0,0,0,120,0,1580,0,0
7A05288             ,低合金    ,HRB400B    ,1640,0.0007,,0.00028,,0.001,70750,0.0024,0.0132,,,,0.454,,0.009,0.021,0,0.035,0.0047,0.0025,0.0053,0,0,0,0,15,0,0,31,0,0,25,0,0,200,0,0,68,0,1220,88,0
7A05287             ,低合金    ,HRB400B    ,1678,0.00065,,0.00026,,0.001,69800,0.0022,0.0134,,,,0.463,,0.006,0.016,0,0.035,0.0045,0.0023,0.0055,0,0,0,0,14,0,0,30,0,0,25,0,0,300,0,0,68,0,1180,88,0
7A05286             ,低合金    ,HRB400B    ,1644,0.00069,,0.00022,,0.001,71400,0.0021,0.0139,,,,0.452,,0.011,0.023,0,0.035,0.005,0.0027,0.0055,0,0,0,0,15,0,0,32,0,0,25,0,0,200,0,0,72,0,1270,88,0
7A05285             ,低合金    ,HRB400B    ,1677,0.00073,,0.00023,,0.001,76250,0.0024,0.0139,,,,0.457,,0.01,0.021,0,0.036,0.006,0.0037,0.0056,0,0,0,0,15,0,0,32,0,0,25,0,0,200,0,0,72,0,1300,88,0
7A05284             ,低合金    ,HRB400B    ,1660,0.0007,,0.00029,,0,74900,0.0023,0.0133,,,,0.471,,0.009,0.019,0,0.036,0.3838,0.3098,0.007,0.001,0,0,0,15,0,0,32,0,0,25,0,0,200,0,0,72,0,1280,132,0
7A05283             ,低合金    ,HRB400B    ,0,0.00094,,0.00023,,0.004,81500,0.0025,0.0142,,,,0.46,,0.004,0.01,0,0.033,0.0055,0.0033,0.0064,0,0,0,0,15,0,0,0,0,325,0,0,0,200,0,0,75,0,1320,88,20
7A05282             ,低合金    ,HRB400B    ,1684,0.00082,,0.00025,,0.001,64000,0.0024,0.0135,,,,0.47,,0.005,0.01,0,0.034,0.34,0.2734,0.0074,0,0,0,0,15,0,0,0,0,32,0,0,0,0,0,0,75,0,1430,88,20
7A05281             ,低合金    ,HRB400B    ,1645,0.00041,,0.00023,,0.001,71750,0.0022,0.0141,,,,0.454,,0.005,0.013,0,0.033,0.0048,0.003,0.0009,0.001,0,0,0,15,0,0,0,0,32,0,50,0,200,0,0,102,0,1320,88,0
7A05280             ,低合金    ,HRB400B    ,1639,0.00049,,0.00028,,0.001,75450,0.0023,0.0139,,,,0.466,,0.008,0.016,0,0.033,0.0042,0.002,0.005,0,0,0,0,15,0,0,0,0,32,0,50,0,200,0,0,95,0,1300,88,0
7A05279             ,低合金    ,HRB400B    ,1638,0.00068,,0.00028,,0.001,65100,0.0024,0.0137,,,,0.467,,0.008,0.017,0,0.035,0.004,0.0017,0.0046,0,0,0,0,15,0,0,0,0,32,0,25,0,200,0,0,75,0,1320,88,0
7A05278             ,低合金    ,HRB400B    ,1689,0.00031,,0.00025,,0.001,76700,0.0022,0.0132,,,,0.466,,0.008,0.016,0,0.035,0.0052,0.003,0.0039,0,0,0,0,15,0,0,0,0,33,0,50,0,200,0,0,110,0,1350,88,0
7A05277             ,低合金    ,HRB400B    ,1643,0.00065,,0.00029,,0.001,63900,0.0022,0.0142,,,,0.464,,0.011,0.017,0,0.034,0.0045,0.0028,0.0056,0.002,0,0,0,15,0,0,0,0,32,0,25,0,0,0,0,85,0,1540,88,0
7A05276             ,低合金    ,HRB400B    ,1650,0.00028,,0.00025,,0,65700,0.0022,0.014,,,,0.451,,0.011,0.017,0,0.033,0.0042,0.0027,0.0042,0.002,0,0,0,15,0,0,0,0,32,0,50,0,200,0,0,102,0,1310,88,0
7A05275             ,低合金    ,HRB400B    ,1688,0.00079,,0.00028,,0.001,73950,0.0022,0.0144,,,,0.458,,0.012,0.017,0,0.034,0.0061,0.0038,0.0046,0.001,0,0,0,15,0,0,0,0,32,0,25,0,200,0,0,75,0,1260,88,0
7A05274             ,低合金    ,HRB400B    ,1656,0.00066,,0.00027,,0,72650,0.0024,0.0142,,,,0.462,,0.011,0.017,0,0.034,0.0058,0.0036,0.004,0.001,0,0,0,46,0,0,0,0,0,0,25,0,200,0,0,85,0,1320,88,0
7A05273             ,低合金    ,HRB400B    ,1684,0.00043,,0.00026,,0,74750,0.0023,0.014,,,,0.462,,0.009,0.018,0,0.032,0.0051,0.0032,0.0025,0.002,0,0,0,45,0,0,0,0,0,0,50,0,200,0,0,95,0,1350,88,0
7A05272             ,低合金    ,HRB400B    ,1688,0.00038,,0.00026,,0,74950,0.0025,0.0139,,,,0.472,,0.013,0.025,0,0.035,0.006,0.0038,0.0036,0.001,0,0,0,45,0,0,0,0,0,0,50,0,200,0,0,95,0,1390,88,0
7A05271             ,低合金    ,HRB400B    ,1651,0.00035,,0.00031,,0.001,73000,0.0023,0.0133,,,,0.477,,0.011,0.021,0,0.035,0.0057,0.0035,0.0029,0.002,0,0,0,7,0,0,0,0,40,0,50,0,200,0,0,108,0,1250,88,0
7A05270             ,低合金    ,HRB400B    ,1656,0.0007,,0.00024,,0.001,69700,0.0024,0.0131,,,,0.463,,0.016,0.02,0,0.037,0.0081,0.005,0.0063,0.002,0,0,0,7,0,0,0,0,40,0,25,0,200,0,0,73,0,1210,88,0
7A05269             ,低合金    ,HRB400B    ,1651,0.00054,,0.00033,,0.001,69500,0.0024,0.0133,,,,0.462,,0.006,0.024,0,0.035,0.0052,0.0032,0.0018,0.001,0,0,0,6,0,0,0,0,40,0,50,0,200,0,0,95,0,1280,88,0
7A05268             ,低合金    ,HRB400B    ,1658,0.00074,,0.00024,,0.001,73200,0.0021,0.0133,,,,0.465,,0.006,0.015,0,0.034,0.005,0.0031,0.0012,0.001,0,0,0,6,0,0,0,0,40,0,25,0,0,0,0,75,0,1400,88,0
7A05267             ,低合金    ,HRB400B    ,1662,0.00066,,0.00026,,0.001,69850,0.0023,0.0142,,,,0.449,,0.006,0.017,0,0.034,0.005,0.0031,0.0001,0.001,0,0,0,6,0,0,0,0,40,25,0,0,0,0,0,68,0,1468,88,0
7A05266             ,低合金    ,HRB400B    ,1670,0.00068,,0.0003,,0.001,74400,0.0021,0.0131,,,,0.467,,0.011,0.014,0,0.036,0.0062,0.0039,0.0027,0.001,0,0,0,7,0,0,0,0,40,25,0,0,0,0,0,68,0,1492,88,0
7A05265             ,低合金    ,HRB400B    ,1664,0.00076,,0.00029,,0.001,75950,0.0023,0.0135,,,,0.458,,0.009,0.018,0,0.033,0.0042,0.0019,0.0042,0,0,0,0,6,0,0,0,0,40,25,0,0,0,0,0,68,0,1467,88,0
7A05264             ,低合金    ,HRB400B    ,1657,0.00072,,0.00035,,0.001,74050,0.0024,0.0137,,,,0.457,,0.009,0.017,0,0.033,0.0048,0.0025,0.0038,0,0,0,0,6,0,0,0,0,40,25,0,0,0,0,0,68,0,1438,88,0
7A05263             ,低合金    ,HRB400B    ,1661,0.00078,,0.00035,,0.001,73900,0.0023,0.0144,,,,0.454,,0.009,0.017,0,0.033,0.0053,0.003,0.0042,0,0,0,0,6,0,0,0,0,40,0,0,0,0,0,0,68,0,1409,88,20
7A05262             ,低合金    ,HRB400B    ,1663,0.00084,,0.00028,,0.001,71700,0.0022,0.014,,,,0.47,,0.01,0.017,0,0.036,0.0045,0.0023,0.0036,0,0,0,0,7,0,0,0,0,40,0,0,0,0,0,0,68,0,1472,88,20
7A05261             ,低合金    ,HRB400B    ,1666,0.00072,,0.00026,,0.001,74100,0.0024,0.0144,,,,0.46,,0.011,0.021,0,0.033,0.0042,0.002,0.0041,0,0,0,0,6,0,0,0,0,40,25,0,0,0,0,0,68,0,1441,88,0
7A05260             ,低合金    ,HRB400B    ,1679,0.00072,,0.00028,,0.001,71600,0.0023,0.0131,,,,0.454,,0.009,0.018,0,0.034,0.0041,0.0019,0.0044,0,0,0,0,14,0,0,0,0,32,25,0,0,0,0,0,68,0,1431,88,0
7A05259             ,低合金    ,HRB400B    ,1677,0.00089,,0.00028,,0,71300,0.0024,0.0131,,,,0.464,,0.011,0.021,0,0.034,0.0041,0.0018,0.0042,0,0,0,0,14,0,0,0,0,32,0,0,0,0,0,0,51,0,1519,88,20
7A05258             ,低合金    ,HRB400B    ,1657,0.0006,,0.00033,,0.001,74600,0.0022,0.0135,,,,0.467,,0.009,0.02,0,0.034,0.004,0.0018,0.0043,0,0,0,0,14,0,0,0,0,32,25,0,0,0,0,0,68,0,1427,88,0
7A05257             ,低合金    ,HRB400B    ,1681,0.00067,,0.00028,,0.001,72250,0.0023,0.0136,,,,0.454,,0.01,0.021,0,0.033,0.0047,0.0024,0.0036,0,0,0,0,14,0,0,0,0,32,25,0,0,0,0,0,85,0,1403,88,0
7A05256             ,低合金    ,HRB400B    ,1656,0.00093,,0.00026,,0.001,70900,0.0024,0.0135,,,,0.454,,0.01,0.021,0,0.034,0.0054,0.0031,0.0037,0,0,0,0,14,0,0,0,0,32,0,0,0,0,0,0,51,0,1502,88,20
7A05255             ,低合金    ,HRB400B    ,1676,0.00099,,0.0002,,0.001,70200,0.0024,0.0145,,,,0.475,,0.011,0.021,0,0.035,0.0049,0.0026,0.0038,0,0,0,0,14,0,0,0,0,32,0,0,0,0,0,0,51,0,1400,88,20
7A05254             ,低合金    ,HRB400B    ,1601,0.00041,,0.00032,,0.001,69250,0.0022,0.014,,,,0.469,,0.008,0.015,0,0.034,0.0049,0.0031,0.0005,0.001,0,0,0,14,0,0,0,0,32,50,0,0,0,0,0,85,0,1394,88,0
7A05253             ,低合金    ,HRB400B    ,1671,0.00087,,0.00029,,0,70200,0.0022,0.0132,,,,0.461,,0.014,0.018,0,0.035,0.0039,0.0017,0.0036,0,0,0,0,15,0,0,0,0,30,0,0,0,0,0,0,51,0,1386,88,20
7A05252             ,低合金    ,HRB400B    ,1676,0.0003,,0.00032,,0,70100,0.0024,0.0136,,,,0.464,,0.011,0.016,0,0.034,0.0042,0.002,0.0036,0,0,0,0,15,0,0,0,0,32,50,0,0,0,0,0,94,0,1520,88,0
7A05251             ,低合金    ,HRB400B    ,1660,0.00051,,0.00027,,0.002,72100,0.0023,0.0135,,,,0.475,,0.009,0.017,0,0.035,0.0041,0.0019,0.0038,0,0,0,0,15,0,0,0,0,32,25,0,0,0,0,0,85,0,1450,88,0
7A05250             ,低合金    ,HRB400B    ,1645,0.00061,,0.00029,,0.002,70900,0.0021,0.0142,,,,0.468,,0.014,0.018,0,0.034,0.004,0.0018,0.0036,0,0,0,0,16,0,0,0,0,34,25,0,0,0,0,0,85,0,1560,88,0
7A05249             ,低合金    ,HRB400B    ,0,0.00054,,0.00027,,0.001,75300,0.0023,0.0135,,,,0.462,,0.009,0.012,0,0.036,0.004,0.0018,0.0036,0,0,0,0,15,0,0,0,0,31,25,0,0,0,0,0,85,0,1450,88,0
7A05248             ,低合金    ,HRB400B    ,1663,0.00052,,0.00025,,0.001,71900,0.0024,0.0131,,,,0.462,,0.008,0.018,0,0.034,0.0047,0.0025,0.0037,0,0,0,0,15,0,0,0,0,31,25,0,0,0,0,0,92,0,1460,88,0
7A05247             ,低合金    ,HRB400B    ,0,0.00065,,0.00026,,0.002,71400,0.0022,0.0129,,,,0.469,,0.008,0.018,0,0.034,0.0051,0.0029,0.0034,0,0,0,0,15,0,0,0,0,32,25,0,0,0,0,0,76,0,1440,88,0
7A05246             ,低合金    ,HRB400B    ,1656,0.00056,,0.00026,,0.002,72850,0.0024,0.0134,,,,0.445,,0.009,0.019,0,0.034,0.0042,0.002,0.0035,0,0,0,0,15,0,0,0,0,31,25,0,0,0,0,0,85,0,1460,88,0
7A05245             ,低合金    ,HRB400B    ,1673,0.00044,,0.00029,,0.002,72050,0.0022,0.0135,,,,0.452,,0.01,0.019,0,0.033,0.0047,0.0024,0.0029,0,0,0,0,15,0,0,0,0,32,0,50,0,0,0,0,93,0,0,88,0
7A05244             ,低合金    ,HRB400B    ,1662,0.00052,,0.00028,,0.002,72000,0.0024,0.0132,,,,0.476,,0.008,0.016,0,0.035,0.005,0.0027,0.0039,0,0,0,0,14,0,0,0,0,30,0,50,0,0,0,0,78,0,1450,88,0
7A05243             ,低合金    ,HRB400B    ,1651,0.00063,,0.00032,,0.002,64750,0.0024,0.014,,,,0.473,,0.008,0.016,0,0.037,0.0049,0.0026,0.0052,0,0,0,0,16,0,0,0,0,33,0,25,0,0,0,0,85,0,1550,88,0
7A05242             ,低合金    ,HRB400B    ,1683,0.00041,,0.00025,,0.002,75400,0.0021,0.0144,,,,0.478,,0.007,0.013,0,0.035,0.0042,0.002,0.0035,0,0,0,0,6,0,0,0,0,40,0,50,0,0,0,0,93,0,1460,88,0
7A05241             ,低合金    ,HRB400B    ,1723,0.00028,,0.00029,,0.002,70650,0.0023,0.0144,,,,0.488,,0.007,0.016,0,0.035,0.0041,0.0018,0.003,0,0,0,0,46,0,0,0,0,0,0,50,0,0,0,0,90,0,1530,132,0
7A05240             ,低合金    ,HRB400B    ,1677,0.00048,,0.00029,,0.002,71650,0.0024,0.0137,,,,0.469,,0.01,0.021,0,0.036,0.0051,0.0028,0.0041,0,0,0,0,15,0,0,0,0,32,0,50,0,0,0,0,93,0,1480,88,0
7A05239             ,低合金    ,HRB400B    ,1663,0.00051,,0.00028,,0.002,68750,0.0022,0.0134,,,,0.466,,0.009,0.018,0,0.034,0.0049,0.0026,0.0028,0,0,0,0,15,0,0,0,0,32,0,50,0,0,0,0,90,0,1480,88,0
7A05238             ,低合金    ,HRB400B    ,1664,0.00047,,0.00027,,0.002,72750,0.0024,0.0132,,,,0.465,,0.008,0.017,0,0.034,0.0041,0.0019,0.003,0,0,0,0,15,0,0,0,0,31,0,50,0,0,0,0,90,0,1490,88,0
7A05237             ,低合金    ,HRB400B    ,1686,0.00037,,0.00028,,0.002,71500,0.0024,0.0141,,,,0.468,,0.009,0.018,0,0.035,0.0043,0.0021,0.0041,0,0,0,0,15,0,0,0,0,31,50,0,0,0,0,0,85,0,1490,88,0
7A05236             ,低合金    ,HRB400B    ,1684,0.00077,,0.00032,,0.001,69300,0.0023,0.0139,,,,0.455,,0.014,0.023,0,0.034,0.0049,0.0026,0.0043,0,0,0,0,15,0,0,0,0,32,25,0,0,0,0,0,72,0,1460,88,0
7A05235             ,低合金    ,HRB400B    ,1660,0.00068,,0.00032,,0,73150,0.0024,0.0139,,,,0.46,,0.007,0.015,0,0.035,0.0047,0.0025,0.0032,0,0,0,0,15,0,0,0,0,32,25,0,0,0,0,0,72,0,1480,88,0
7A05234             ,低合金    ,HRB400B    ,1651,0.00042,,0.00031,,0,73400,0.0025,0.0142,,,,0.454,,0.009,0.019,0,0.033,0.0041,0.0019,0.0033,0,0,0,0,16,0,0,0,0,33,25,0,0,0,0,0,102,0,1540,88,0
7A05233             ,低合金    ,HRB400B    ,1677,0.0005,,0.00034,,0,76850,0.0022,0.0135,,,,0.475,,0.009,0.02,0,0.035,0.0172,0.0146,0.0037,0.003,0,0,0,8,0,0,0,0,40,25,0,0,0,0,0,85,0,1500,88,0
7A05232             ,低合金    ,HRB400B    ,1656,0.00086,,0.00035,,0,75250,0.0024,0.0139,,,,0.457,,0.008,0.019,0,0.033,0.004,0.0018,0.0032,0,0,0,0,46,0,0,0,0,0,25,0,0,0,0,0,68,0,1440,88,0
7A05231             ,低合金    ,HRB400B    ,1684,0.00076,,0.00031,,0,73450,0.0023,0.0142,,,,0.478,,0.009,0.017,0,0.035,0.3237,0.26,0.0044,0,0,0,0,7,0,0,0,0,40,25,0,0,0,0,0,0,0,1460,88,0
7A05230             ,低合金    ,HRB400B    ,1697,0.00065,,0.00027,,0,73000,0.0021,0.0139,,,,0.47,,0.01,0.021,0,0.034,0.0049,0.0026,0.0039,0,0,0,0,6,0,0,0,0,37,25,0,0,0,0,0,56,0,1360,88,0
7A05229             ,低合金    ,HRB400B    ,1672,0.0008,,0.00029,,0,67300,0.0023,0.0128,,,,0.461,,0.009,0.018,0,0.035,0.0052,0.0029,0.0051,0,0,0,0,6,0,0,0,0,40,25,0,0,0,0,0,88,0,1450,88,0
7A05228             ,低合金    ,HRB400B    ,1620,0.00052,,0.00033,,0,72550,0.0022,0.0136,,,,0.47,,0.007,0.015,0,0.033,0.0039,0.0017,0.0047,0,0,0,0,7,0,0,0,0,40,50,0,0,0,0,0,102,0,1580,88,0
7A05227             ,低合金    ,HRB400B    ,1661,0.00039,,0.00032,,0,72400,0.0021,0.0142,,,,0.453,,0.008,0.016,0,0.034,0.0043,0.0021,0.005,0,0,0,0,6,0,0,0,0,39,25,0,0,0,0,0,85,0,1430,88,0
7A05226             ,低合金    ,HRB400B    ,1661,0.00069,,0.00025,,0,69950,0.0023,0.014,,,,0.451,,0.009,0.015,0,0.033,0.0051,0.0028,0.0062,0,0,0,0,6,0,0,0,0,37,25,0,0,0,0,0,68,0,1331,88,0
7A05225             ,低合金    ,HRB400B    ,1649,0.00071,,0.00031,,0,67500,0.0023,0.0137,,,,0.466,,0.009,0.018,0,0.034,0.0051,0.0028,0.0047,0,0,0,0,6,0,0,0,0,40,25,0,0,0,0,0,68,0,1422,88,0
7A05224             ,低合金    ,HRB400B    ,1640,0.00069,,0.00026,,0,71600,0.0022,0.0137,,,,0.476,,0.009,0.016,0,0.034,0.0061,0.0038,0.0042,0,0,0,0,7,0,0,0,0,40,25,0,0,0,0,0,68,0,1422,88,0
7A05223             ,低合金    ,HRB400B    ,1651,0.0007,,0.00033,,0,70300,0.0023,0.014,,,,0.466,,0.009,0.017,0,0.034,0.0043,0.0021,0.005,0,0,0,0,7,0,0,0,0,40,25,0,0,0,0,0,68,0,1413,88,0
7A05222             ,低合金    ,HRB400B    ,1676,0.00065,,0.00025,,0,71050,0.0025,0.0143,,,,0.46,,0.009,0.018,0,0.032,0.0042,0.002,0.0035,0,0,0,0,6,0,0,0,0,40,25,0,0,0,0,0,85,0,1409,88,0
7A05221             ,低合金    ,HRB400B    ,1640,0.00056,,0.00031,,0,69700,0.0021,0.0133,,,,0.476,,0.008,0.017,0,0.033,0.0054,0.0031,0.0035,0,0,0,0,6,0,0,0,0,38,0,0,0,0,0,0,68,0,1399,88,20
7A05220             ,低合金    ,HRB400B    ,1672,0.00078,,0.00036,,0.001,71900,0.0023,0.0129,,,,0.457,,0.009,0.02,0,0.033,0.0073,0.0049,0.0036,0,0,0,0,13,0,0,0,0,31,0,0,0,0,0,0,68,0,1310,88,20
7A05219             ,低合金    ,HRB400B    ,1651,0.00051,,0.00034,,0.001,64550,0.0023,0.0137,,,,0.463,,0.006,0.009,0,0.035,0.005,0.0027,0.0025,0,0,0,0,15,0,0,0,0,31,50,0,0,0,0,0,85,0,2817,88,0
7A05218             ,低合金    ,HRB400B    ,1664,0.00067,,0.00029,,0.001,71800,0.0024,0.0143,,,,0.455,,0.009,0.017,0,0.034,0.004,0.0018,0.0038,0,0,0,0,14,0,0,0,0,32,25,0,0,0,0,0,68,0,1408,88,0
7A05217             ,低合金    ,HRB400B    ,1681,0.00065,,0.00034,,0,72600,0.0021,0.0144,,,,0.474,,0.009,0.02,0,0.033,0.0044,0.0022,0.0039,0,0,0,0,14,0,0,0,0,32,25,0,0,0,0,0,68,0,1396,88,0
7A05216             ,低合金    ,HRB400B    ,1676,0.00074,,0.00025,,0,67650,0.0022,0.0139,,,,0.46,,0.008,0.018,0,0.034,0.0041,0.0018,0.0038,0,0,0,0,46,0,0,0,0,0,25,0,0,0,0,0,68,0,1418,88,0
7A05215             ,低合金    ,HRB400B    ,1668,0.0007,,0.00025,,0,69950,0.0022,0.013,,,,0.461,,0.009,0.018,0,0.034,0.0041,0.0019,0.0028,0,0,0,0,14,0,0,0,0,32,25,0,0,0,0,0,68,0,1441,88,0
7A05214             ,低合金    ,HRB400B    ,1686,0.00094,,0.00029,,0,70500,0.0022,0.0129,,,,0.466,,0.011,0.022,0,0.033,0.0039,0.0017,0.0038,0,0,0,0,14,0,0,0,0,32,0,0,0,0,0,0,51,0,1428,88,20
7A05213             ,低合金    ,HRB400B    ,1689,0.00092,,0.00036,,0,64300,0.0024,0.0132,,,,0.472,,0.009,0.019,0,0.034,0.0047,0.0025,0.004,0,0,0,0,14,0,0,0,0,32,0,0,0,0,0,0,51,0,1501,88,20
7A05212             ,低合金    ,HRB400B    ,1658,0.00081,,0.00034,,0,71800,0.0022,0.0143,,,,0.471,,0.009,0.02,0,0.034,0.004,0.0018,0.003,0,0,0,0,7,0,0,0,0,40,0,0,0,0,0,0,68,0,1425,88,20
7A05211             ,低合金    ,HRB400B    ,1689,0.00051,,0.00032,,0,71500,0.0023,0.0136,,,,0.457,,0.01,0.019,0,0.033,0.004,0.0018,0.0033,0,0,0,0,38,0,0,0,0,0,50,0,0,0,0,0,102,0,1243,88,0
7A05210             ,低合金    ,HRB400B    ,1657,0.00044,,0.00039,,0,60400,0.0021,0.0138,,,,0.452,,0.009,0.016,0,0.034,0.004,0.0018,0.003,0,0,0,0,7,0,0,0,0,40,25,0,0,0,0,0,85,0,1500,88,0
7A05209             ,低合金    ,HRB400B    ,1679,0.00051,,0.00034,,0,73900,0.0023,0.0144,,,,0.46,,0.01,0.02,0,0.035,0.0041,0.0019,0.0033,0,0,0,0,7,0,0,0,0,40,25,0,0,0,0,0,85,0,1470,88,0
7A05208             ,低合金    ,HRB400B    ,1666,0.00034,,0.00038,,0.001,74350,0.0022,0.0138,,,,0.451,,0.009,0.023,0,0.033,0.0042,0.0019,0.003,0,0,0,0,15,0,0,0,0,31,50,0,0,0,0,0,96,0,1500,88,0
7A05207             ,低合金    ,HRB400B    ,1657,0.00022,,0.00031,,0.001,71700,0.0023,0.0131,,,,0.466,,0.008,0.021,0,0.034,0.0048,0.0025,0.0034,0,0,0,0,15,0,0,0,0,31,50,0,0,0,0,0,93,0,1500,88,0
7A05206             ,低合金    ,HRB400B    ,1655,0.00027,,0.00033,,0.001,71800,0.0022,0.014,,,,0.465,,0.011,0.019,0,0.034,0.0042,0.002,0.0045,0,0,0,0,15,0,0,0,0,31,50,1530,0,0,0,0,93,0,0,88,0
7A05205             ,低合金    ,HRB400B    ,1693,0.00024,,0.00034,,0.001,71250,0.0023,0.0135,,,,0.461,,0.011,0.018,0,0.035,0.0041,0.0019,0.0044,0,0,0,0,15,0,0,0,0,31,50,0,0,0,0,0,102,0,1520,88,0
7A05204             ,低合金    ,HRB400B    ,1650,0.00067,,0.00035,,0,72700,0.0022,0.0131,,,,0.455,,0.008,0.018,0,0.034,0.004,0.0018,0.0035,0,0,0,0,15,0,0,0,0,31,25,0,0,0,0,0,68,0,1410,88,0
7A05203             ,低合金    ,HRB400B    ,1659,0.00058,,0.00033,,0.001,71800,0.0022,0.0141,,,,0.463,,0.009,0.019,0,0.035,0.0042,0.002,0.0034,0,0,0,0,15,0,0,0,0,31,0,25,0,0,0,0,78,0,1430,88,0
7A05202             ,低合金    ,HRB400B    ,1668,0.00032,,0.00034,,0,71200,0.0022,0.0139,,,,0.472,,0.008,0.016,0,0.035,0.0042,0.002,0.0051,0,0,0,0,15,0,0,0,0,32,0,50,0,0,0,0,102,0,1530,88,0
7A05201             ,低合金    ,HRB400B    ,1667,0.00055,,0.00035,,0,73100,0.0023,0.013,,,,0.466,,0.007,0.013,0,0.035,0.0038,0.0016,0.0046,0,0,0,0,15,0,0,0,0,32,0,25,0,0,0,0,88,0,0,88,0
7A05200             ,低合金    ,HRB400B    ,1657,0.00046,,0.00038,,0.001,72750,0.0023,0.0134,,,,0.457,,0.008,0.016,0,0.035,0.0077,0.0054,0.0038,0,0,0,0,15,0,0,0,0,30,0,50,0,0,0,0,92,0,1460,88,0
7A05199             ,低合金    ,HRB400B    ,1688,0.00065,,0.00033,,0.001,68550,0.0024,0.0144,,,,0.473,,0.009,0.019,0,0.033,0.0051,0.0028,0.0037,0,0,0,0,46,0,0,0,0,0,0,50,0,0,0,0,70,0,1520,132,0
7A05198             ,低合金    ,HRB400B    ,1677,0.00028,,0.00034,,0.001,71800,0.0022,0.0136,,,,0.482,,0.008,0.019,0,0.035,0.0054,0.0031,0.0042,0,0,0,0,45,0,0,0,0,0,0,100,0,0,0,0,90,0,1560,132,0
7A05197             ,低合金    ,HRB400B    ,1667,0.00057,,0.00037,,0,68950,0.0021,0.0143,,,,0.485,,0.008,0.018,0,0.035,0.0045,0.0023,0.0049,0,0,0,0,46,0,0,0,0,0,0,75,0,0,0,0,70,0,1520,132,0
7A05196             ,低合金    ,HRB400B    ,1671,0.0009,,0.00033,,0.001,71400,0.0024,0.0139,,,,0.483,,0.009,0.017,0,0.034,0.0049,0.0026,0.0042,0,0,0,0,42,0,0,0,0,0,0,25,0,0,20,0,44,0,1360,132,0
7A05195             ,低合金    ,HRB400B    ,1668,0.00068,,0.00027,,0.001,65400,0.0023,0.0132,,,,0.47,,0.011,0.02,0,0.035,0.0049,0.0027,0.0045,0,0,0,0,44,0,0,0,0,0,0,50,0,0,0,0,68,0,1440,132,0
7A05194             ,低合金    ,HRB400B    ,1688,0.00068,,0.00028,,0.001,70200,0.0023,0.0137,,,,0.475,,0.008,0.016,0,0.035,0.0051,0.0028,0.0041,0,0,0,0,44,0,0,0,0,0,0,50,0,0,0,0,68,0,1440,132,0
7A05193             ,低合金    ,HRB400B    ,1655,0.00074,,0.00042,,0.001,66050,0.0024,0.0144,,,,0.477,,0.009,0.016,0,0.036,0.0044,0.0022,0.0038,0,0,0,0,47,0,0,0,0,0,25,0,0,0,0,0,68,0,1570,132,0
